,mean_expression
RP11-173M1.4,0.00046969704778936593
RP11-173M1.5,0.00018939014033737998
TBC1D3P5,0.0
KSR1,0.017064257584694986
RP11-720N19.2,0.0028048530355106616
RP11-720N19.1,0.0
LGALS9,0.12286949237389846
RP11-19P22.5,0.0
NOS2,0.0
RP11-138P22.1,0.003638694154442709
LYRM9,0.038228598257340825
RP11-218F4.2,0.0015894651957934062
NLK,0.01959295211358343
RPS29P22,0.0
CTD-2008P7.10,0.0004920622379554399
PYY2,0.008185213743935542
CTD-2008P7.9,0.0008159238232526804
CTD-2008P7.8,0.0
PPY2P,0.00014296579647230507
CTD-2008P7.1,0.0
KRT18P55,0.002605535007230016
TMEM97,0.048105893632853565
IFT20,0.20281603687930935
TNFAIP1,0.0689224714856018
POLDIP2,0.2011220881525833
TMEM199,0.08743167283067207
CTB-96E2.7,0.0
SARM1,0.014825160371342143
VTN,0.015405412505318756
CTB-96E2.10,0.00419903466257973
CTB-96E2.6,0.0
SLC46A1,0.004744844865178251
CTD-2350C19.2,0.0033663387181512515
RP11-192H23.4,0.008063095055895444
RPS7P1,0.09749807996850597
FOXN1,0.0004202827081559317
UNC119,0.10453566677547244
PIGS,0.09396524981720071
ALDOC,0.03763550422923597
SPAG5,0.0197724400186334
SPAG5-AS1,0.009183126197812684
RP11-192H23.8,0.001446748692035339
RP11-192H23.6,0.028533000927471075
SGK494,0.0303068740454045
KIAA0100,0.03954667861732948
SDF2,0.26829585046203713
RPS12P28,0.0007580273964601968
SUPT6H,0.12922363837022174
AC010761.13,0.0009085990764449702
PROCA1,0.008800492054545887
RAB34,0.39796234403681957
RPL23A,3.049779276988557
AC010761.8,0.0024550391522744344
TLCD1,0.01945259566538817
NEK8,0.047558144644880875
AC010761.6,0.0
TRAF4,0.3444356709839803
AC010761.10,0.0
FAM222B,0.037902368036017986
RPL31P58,0.0
RP11-20B24.3,0.0005093685071152819
ERAL1,0.07915062744896108
MIR4732,0.00042232159575570326
FLOT2,0.055131527826960285
RP11-20B24.4,0.00018137586633337052
DHRS13,0.01808408838782397
PHF12,0.044369606274098146
RP11-20B24.5,0.0004921097708224386
PIPOX,0.006399347788325247
SEZ6,0.00997532499380761
RP11-321A17.3,0.007941641530692925
MYO18A,0.010519407419846069
TIAF1,0.00018871033683153817
TWF1P1,0.000623047061924017
NUFIP2,0.21607522640522928
RPL35AP35,0.0029311333654820585
RP11-296K13.4,0.0008911593077036402
RP11-802D6.1,0.0006068076343718157
TAOK1,0.13405225176933122
RNU6-1034P,0.00045729058758657245
ABHD15,0.026353924239699338
TP53I13,0.15923699581397874
RP11-68I3.4,0.0045299060226370175
GIT1,0.04578390430583602
ANKRD13B,0.008166174553136136
RP11-68I3.7,0.0001920680800779867
CORO6,0.0049546071971308895
RP11-68I3.10,0.0004572517281461872
SSH2,0.31030656806914736
RP11-68I3.5,0.00022166024219998228
RP11-68I3.11,0.003662378984494285
RPL21P123,0.007896246702076157
RP11-82O19.1,0.0
RP11-82O19.2,0.0010249660142584976
SNORA70.21,0.0004295617011100918
RPL9P30,0.0
RP11-338L22.2,0.00016104603454624358
EFCAB5,0.013896112716567908
RP11-1148O4.1,0.0001409805154507922
NSRP1,0.3494638377383599
RP11-354P11.3,0.009563939955477427
RP11-354P11.8,0.0012590355673477078
SLC6A4,0.0026906112872555313
RP11-354P11.4,0.0061791260377492005
RP11-354P11.2,0.0
BLMH,0.0754918858684664
TMIGD1,0.0
CPD,0.08579204136495357
GOSR1,0.17231542711458184
TBC1D29,0.0015765905717467867
KRT17P3,0.000619450427351755
AC006050.2,0.021238037486360047
AC005562.1,0.0034225266100393146
SMURF2P1,0.0001692730965084634
SH3GL1P2,0.0
LRRC37BP1,0.03441427720966747
SUZ12P1,0.05974563654763493
CTD-2349P21.7,0.001456466742385422
CTD-2349P21.6,0.0005289854851592252
CTD-2349P21.5,0.0009709891365801212
CTD-2349P21.3,0.0038029609435703067
CRLF3,0.04786562994073946
CTD-2349P21.10,0.0038933848566330134
CTD-2349P21.9,0.006682183224085736
CTD-2349P21.12,0.005937712674979644
CTD-2349P21.1,0.003293745437181331
ATAD5,0.04383409978662854
CTD-2349P21.11,0.0011602964122383321
RP13-753N3.1,0.002696419085096856
TEFM,0.03384862012616521
RP13-753N3.3,0.000623819121161936
ADAP2,0.02114468221102885
RN7SL138P,0.0013275518696006326
RP11-848P1.3,0.0
RNF135,0.049712607883217005
RP11-848P1.2,0.0025091791069866546
DPRXP4,0.002568437197195814
RP11-848P1.4,0.0030799728626249474
RP11-848P1.7,0.0020284170165830256
RP11-848P1.9,0.023540971163590323
RP11-271K11.5,0.0006268336940097393
RP11-848P1.5,0.003439933258622797
NF1,0.09877119037218078
RP11-142O6.1,0.0017450781534163087
OMG,0.005054653221541635
EVI2B,0.34389847267957663
EVI2A,0.15209969605683255
AK4P1,0.00019114931934541613
RAB11FIP4,0.060555576558270645
RN7SL79P,0.0022126191784235657
RN7SL45P,0.0
RP1-41C23.4,0.020325220597075616
MIR365B,0.0
RP11-805L22.2,0.0003468577322117962
COPRS,0.3473982909760509
UTP6,0.1160796247581424
CTC-542B22.2,0.0003823239720605045
SUZ12,0.17251634786760023
RNA5SP437,0.0
LRRC37B,0.04812871744807308
SH3GL1P1,0.01035466046310871
RP11-640N20.4,0.01118883641254102
RP11-640N20.6,0.0002272068536553166
CTD-2095E4.5,0.02797218361675916
AC090616.2,0.0007994519506439036
RHOT1,0.03827360775908641
ARGFXP2,0.000451846434108125
CTD-2095E4.3,0.002838763938587009
UBL5P2,0.00628337077106505
RHBDL3,0.00044482553819913265
C17orf75,0.02857828106009466
RP11-227G15.2,0.0
ZNF207,0.5318462958958222
RP11-227G15.10,0.008235729774318096
RP11-227G15.11,0.004529021946765394
RP11-227G15.8,0.011597576122899293
RP11-227G15.12,0.022357845544355555
RP11-227G15.9,0.00018787479436367435
PSMD11,0.47253910615254135
CDK5R1,0.013846829424916197
MYO1D,0.03836665840791079
RP11-466A19.1,0.0007504438336226624
RP11-466A19.8,0.0002601640008939475
RP11-466A19.7,0.0003456837445334844
RP11-466A19.3,0.00022219222243316668
AC084809.2,0.0016553022724009007
AC084809.3,0.032104375098139036
TMEM98,0.2505338424016948
SPACA3,0.0017237257194251969
ASIC2,0.0032332227626478364
RP11-118G23.3,0.0
CTC-304I17.6,0.001153129487487003
RP11-1086I4.2,0.0007376319259980177
TLK2P1,0.0012483639029113903
CTC-304I17.3,0.001677113213260033
RP11-215E13.1,0.0
CCL2,0.19595031433426444
CCL7,0.02058063477714268
CCL11,0.0314655694607735
CCL8,0.001988979264682295
CCL13,0.0009114883364828006
CCL1,0.0
TMEM132E,0.00018137586633337052
CCT6B,0.017918302699463127
ZNF830,0.10587367547584806
LIG3,0.023848613131340707
RFFL,0.05072130482606017
RP5-837J1.6,0.0008764125669598816
RP5-837J1.4,0.0001668273157527273
RP5-837J1.1,0.00025792006343367316
RAD51D,0.025783225681912138
FNDC8,0.0
NLE1,0.023984991249320377
UNC45B,0.0001409805154507922
SLC35G3,0.0025710353265656957
RP11-799D4.4,0.003122425798014585
SLFN5,0.26095082168177586
RP11-47L3.1,0.009121402701716276
SLFN11,0.036137607831811386
RP11-686D22.6,0.0
RP11-686D22.5,0.0
RP11-686D22.4,0.0013883377106876202
RP11-686D22.8,0.0034523536221250364
RP11-686D22.7,0.0
SLFN12,0.024449980948769545
SLFN13,0.023412617416274165
RP11-1094M14.7,0.0020398329526105856
SLFN12L,0.039728983281762824
RP11-686D22.10,0.002327436429412021
RP11-1094M14.5,0.0
TOMM20P2,0.0011270590674848189
RP11-1094M14.12,0.002687623104273211
RP11-1094M14.1,0.0
RP11-1094M14.11,0.1221394999941217
PEX12,0.007562075426439493
AP2B1,0.15541948127917926
TAF15,0.11735643275258677
RASL10B,0.0028945430854593105
GAS2L2,0.0010014135917763738
MMP28,0.005484506885805086
RP1-161P9.5,0.0
C17orf50,0.000507301890695719
AC015849.19,0.0
AC015849.13,0.002097155019004925
HEATR9,0.0019332283252899464
AC015849.14,0.0
AC015849.2,0.00126716977633984
CCL5,0.49330474703395377
7SK.5,0.004239628493632628
AC015849.16,0.0
LRRC37A9P,0.0
RDM1,0.003104551546552525
CCL16,0.00020088341525877532
CCL14,0.0015665940711369545
CTB-186H2.3,0.0
CCL15,0.0
CCL23,0.0019704881285849056
CCL18,0.028317048011058037
AC069363.1,0.0106674532882443
CCL3,0.4004221805601193
CCL4,0.269289107647196
RN7SL301P,0.0
CTB-91J4.1,0.0010361995746143166
TBC1D3B,0.0
AC131056.3,0.0037284150484428735
CCL3L3,0.21552245041697213
CCL4L2,0.14809731378131855
AC131056.5,0.0
AC131056.6,0.0005869388115064522
CH17-260O16.1,0.0
ZNHIT3,0.2703620471026735
RNA5SP439,0.00029146413438358674
MYO19,0.05935041589012963
PIGW,0.04396855515438691
GGNBP2,0.43489446121501535
CTB-75G16.1,0.0008863617925507092
DHRS11,0.03730277493330795
MRM1,0.0064016986263647265
CTB-75G16.3,0.000176645725823033
CTD-3194G12.1,0.0
CTD-3194G12.2,0.00031477718450216205
RP11-445F12.1,0.05550905920942824
LHX1,0.0586149725456158
RP11-445F12.2,0.0
AATF,0.20191749433927894
RP11-333J10.2,0.0016064685500334491
RP11-333J10.3,0.0011933352059537096
CTC-268N12.3,0.0
ACACA,0.03857820943356375
RP11-19G24.1,0.00047137879877674456
HMGB1P24,0.0030827188609435035
RP11-19G24.2,0.023389297996523103
C17orf78,0.0
TADA2A,0.0215692403408076
RP11-378E13.4,0.0002628811441788374
CTC-421K24.1,0.0009268758871055671
DUSP14,0.30860936923077725
SYNRG,0.09252292813517687
RP11-697E22.1,0.0
DDX52,0.18817352007480231
RP11-697E22.2,0.0005023805087927297
RP11-697E22.3,0.0
HNF1B,0.008410755587787392
AC091199.1,0.0
YWHAEP7,0.00182206666147043
TBC1D3L,0.00205107502840707
TBC1D3D,0.004349551996540568
TBC1D3C,0.0
CH17-431G21.1,0.0
MRPL45,0.08733222591478436
SOCS7,0.025057566896523668
ARHGAP23,0.04414934697877014
AC124789.1,0.03700193387787278
SRCIN1,0.0014172473124077411
C17orf96,0.046408876679684886
CTB-58E17.1,0.03947928410977821
CTB-58E17.3,0.005511804110932697
MLLT6,0.1029603776387252
CTB-58E17.9,0.0006277693256798781
AC006449.2,0.0
CISD3,0.1127599205216177
PCGF2,0.059323686740531095
CTB-58E17.5,0.000947316270009131
PSMB3,0.8978977509181002
PIP4K2B,0.012808450924050611
CWC25,0.22489357706261404
C17orf98,0.0006625325828858237
RPL23,2.269333158186651
RPS20P35,0.0003114754105640872
LASP1,0.15770190493169003
RP1-56K13.2,0.0
RP1-56K13.3,0.0
LINC00672,0.03221456069300803
FBXO47,0.0004985730805432174
LRRC37A11P,0.0
CTD-2206N4.4,0.0016711669827735474
PLXDC1,0.06389225052705154
ARL5C,0.0
RP5-906A24.1,0.00044190040558815904
CACNB1,0.006458387655530637
RPL19,3.423515211598784
STAC2,0.0031485892754736875
FBXL20,0.05058645746472861
CTB-131K11.1,0.0007190545537317761
MED1,0.06827312371413434
CDK12,0.2624280281795848
RP11-390P24.1,0.0025019648782766014
NEUROD2,0.006187675540086615
AC087491.2,0.0008397092532052655
PPP1R1B,0.0035709394509499492
STARD3,0.11052137899506088
TCAP,0.007627409160952798
PNMT,0.0026851856039656107
PGAP3,0.017188232139644724
ERBB2,0.05390130812382017
MIEN1,0.3930617505118775
GRB7,0.04047211297174606
IKZF3,0.07431194879411042
KRT8P34,0.0
AC079199.2,0.006390689801448942
ZPBP2,0.0003648094799996403
GSDMB,0.004195027954712463
ORMDL3,0.08184419578813333
RP11-387H17.4,0.0002051342789161608
GSDMA,0.0009590036945684188
PSMD3,0.28888699342170193
RP11-387H17.6,0.0
CSF3,0.03538528314311229
MED24,0.044927440610858876
THRA,0.05853367489402985
NR1D1,0.0797639249829156
RP11-749I16.3,0.00047976756313690514
MSL1,0.09724997864411884
CASC3,0.09158007283753142
RAPGEFL1,0.0038155226414336636
WIPF2,0.145053271815385
CDC6,0.011912731333515999
RARA,0.09937935314566804
RARA-AS1,0.021728518808898412
CTD-2267D19.3,0.0
CTD-2267D19.4,0.0
TOP2A,0.03204752757826545
RPL23AP75,0.0060935964353866
IGFBP4,0.365571706605344
RP11-58O9.2,0.0003036126030741986
TNS4,0.002746905185597146
RP5-1028K7.2,0.006258138842418099
CCR7,0.2313660721732601
RP5-1028K7.1,0.0
SMARCE1,0.26759731600629033
RP5-1028K7.3,0.001216008687643081
RP11-458J1.1,0.0059029752711277535
KRT222,0.0003076712474240543
KRT24,0.00016153382455176698
KRT223P,0.00019257300266287684
KRT25,0.0
KRT26,0.00014717261775614113
KRT27,0.00017369480912977786
KRT28,0.0
KRT10,1.0051946717002793
TMEM99,0.07841714216119122
KRT12,0.0
KRT20,0.0
AC004231.2,0.0015252252445058616
KRT23,0.027970593540312994
KRT39,0.0
KRT40,0.00021644059037689175
KRTAP3-2,0.0006486943636881378
KRTAP3-1,0.008575689085981433
KRTAP1-5,0.0024712665689040564
KRTAP1-3,0.0
KRTAP1-1,0.0007281310572404163
KRTAP2-1,0.0
KRTAP2-2,0.0016528635474679053
KRTAP2-3,0.2456101223250422
KRTAP4-7,0.0007337132988044334
KRTAP4-8,0.0002596979240391457
KRTAP4-16,0.00013935671888942456
KRTAP4-9,0.0016170072824987201
KRTAP4-11,0.0
KRTAP4-12,0.0004703625826923104
KRTAP4-6,0.0009032420626460298
KRTAP4-5,0.0
KRTAP4-4,0.000181335107092875
KRTAP4-2,0.0
KRTAP4-1,0.00125276477568608
KRTAP9-3,0.0
KRTAP9-4,0.0
KRTAP9-9,0.0
KRTAP17-1,0.0
KRT33B,0.0012401075189805402
KRT34,0.00207472678718435
KRT31,0.00025552429274768767
AC003958.2,0.00021204140821406726
KRT37,0.0
KRT32,0.0
RNU2-32P,0.0
KRT36,0.0005710093512054851
KRT13,0.02486226674739082
AC019349.5,0.00011818587599361787
KRT15,0.018111242937196338
KRT19,0.8071187290730224
LINC00974,0.0005030034762011397
KRT9,0.0002745377915349587
KRT14,0.01641860003078895
KRT16,0.06240433946589929
KRT17,0.8420168105266458
KRT42P,0.002023440293022028
RP13-415G19.2,0.0
EIF1,3.287098826869714
GAST,0.0037790226613091055
HAP1,0.00869836310348914
JUP,0.2257993290487916
P3H4,0.10736947811423693
FKBP10,0.28804382344052376
NT5C3B,0.21295027709871495
KLHL10,0.0
RP11-156E6.1,0.021901796124838443
KLHL11,0.009636876915481311
ACLY,0.07413192183993766
TTC25,0.0033655485053164917
CNP,0.1519307314556757
DNAJC7,0.3989803757264103
NKIRAS2,0.15120193250102365
ZNF385C,0.007501835197946623
ZNF385C.1,0.002587596392985882
DHX58,0.0334529624172292
KAT2A,0.036107991889091966
HSPB9,0.0034178696689322534
RAB5C,0.6485013447490705
RP11-358B23.1,0.00022155823517980953
KCNH4,0.0007601138675441268
HCRT,0.0
GHDC,0.036951846636273815
STAT5B,0.059092164320174986
RP11-358B23.6,0.003855497475410863
RP11-358B23.5,0.00014717261775614113
AC003104.1,0.0017448130615081844
RP11-358B23.7,0.0007284628939102703
STAT5A,0.09350680406538787
STAT3,0.29427789961458484
PTRF,0.563912520378421
ATP6V0A1,0.054212679130681105
RP11-194N12.2,0.002593220108468366
RP11-400F19.18,0.0038751149695511857
PTP4A2P1,0.0021772355698536166
NAGLU,0.04255596356209446
HSD17B1P1,0.0
HSD17B1,0.021751392734024388
RP11-400F19.6,0.0134851265263527
COASY,0.0942578513711678
MLX,0.12368283506641004
PSMC3IP,0.013774518197318151
FAM134C,0.06505190216839919
TUBG1,0.06700168296653602
TUBG2,0.02173597291314607
PLEKHH3,0.036928296379924466
CCR10,0.013343046379982374
CTD-3193K9.4,0.0031175272461286454
CNTNAP1,0.002395619534211329
EZH1,0.04485725245067564
CTD-3193K9.1,0.0010142601356682894
CTD-3193K9.11,0.0005554562072105207
HMGN2P15,0.0
RAMP2-AS1,0.004620313160530275
RAMP2,0.0422755173046299
VPS25,0.20227354512946957
WNK4,0.002072143861283484
COA3,0.19817626849103007
CNTD1,0.000498923719504681
BECN1,0.16298143752274324
PSME3,0.13520827463981558
AOC2,0.009868294692839286
AOC3,0.005263664599557034
AOC4P,0.001428806320367331
LINC00671,0.0009637360839608437
G6PC,0.00043455186296945114
AARSD1,0.049420388241706636
PTGES3L,0.0007005416612770185
RUNDC1,0.10689267333181865
RPL27,2.76673744920296
IFI35,0.2312516893396547
VAT1,0.13541652195335135
RND2,0.015504820971732117
BRCA1,0.014461651529421936
RPL21P4,0.0062791448091272
NBR2,0.008731443178607244
RP11-242D8.1,0.05106726156440288
RP11-242D8.3,0.0042063661173516636
NBR1,0.0645363765281964
TMEM106A,0.036923138605965945
LINC00854,0.0013173740390790899
U2.12,0.0
CTD-3014M21.1,0.018879415524673416
LINC00910,0.0037317790127956666
ARL4D,0.19699280488572257
AC087650.1,0.002821523528678042
DHX8,0.10507989711402514
ETV4,0.035400106857982214
MEOX1,0.03959432180073734
RP11-209M4.1,0.006051008668962341
SOST,0.004130500912508219
DUSP3,0.08097702983239581
C17orf105,0.0004873226948725368
RP5-905N1.2,0.0
MPP3,0.02205454109004885
CD300LG,0.0004952140631665575
MPP2,0.002419051248799549
RP11-527L4.5,0.0009669952763038931
RP11-527L4.2,0.0005124314103739455
PPY,0.0023369537712441255
PYY,0.0008195524023159496
NAGS,0.00909966946213424
TMEM101,0.07025250845288952
LSM12,0.22435342811252695
G6PC3,0.11011477327027432
HDAC5,0.054089263830373914
RP11-546M21.6,0.0
C17orf53,0.0056605279096012175
ASB16,0.0012413837461121677
ASB16-AS1,0.017414290430903347
TMUB2,0.12081139763785821
ATXN7L3,0.05214137443475827
CTB-175E5.7,0.00011334628582310585
UBTF,0.10657684604919913
RP5-882C2.2,0.018406815618203246
SHC1P2,0.0014048499797988296
SLC4A1,0.007940858948322744
RUNDC3A-AS1,0.00672551571783786
U3.40,0.0006070887510466461
RUNDC3A,0.001636575657546077
SLC25A39,0.40684992358348904
GRN,0.5651824125478542
FAM171A2,0.006233571749316879
ITGA2B,0.008154581070469017
GPATCH8,0.25746116421769016
RN7SL258P,0.0
RP11-764D10.2,0.012887415620232866
FZD2,0.01122007578159343
RP11-1072C15.7,0.00017774110988956224
LINC01180,0.0
MEIOC,0.0046796806939116255
CCDC43,0.11932460427249417
RP11-1072C15.4,0.0007601289580181515
RP11-1072C15.6,0.003151838440398889
DBF4B,0.0073146805580256834
RP11-1072C15.1,0.0013661317064698672
ADAM11,0.00025998735352822746
CTC-296K1.3,0.0010241682872728836
CTC-296K1.4,0.0007827282539505928
GJC1,0.02907350880898426
HIGD1B,0.0028010677548031783
EFTUD2,0.11306227280763477
RN7SL405P,0.0012372377965645964
CCDC103,0.0
GFAP,0.0
KIF18B,0.0017841413816677846
CTD-2534I21.8,0.0004688078696369718
C1QL1,0.01435528229514509
DCAKD,0.022385849519913133
NMT1,0.1344633378885273
Y-RNA.616,0.0006837043623642868
PLCD3,0.054672858494091835
ACBD4,0.015320506102780008
AC142472.6,0.013191517216429648
HEXIM1,0.16376383110607817
AC002117.1,0.05202859361534717
HEXIM2,0.013551416011153625
RP13-890H12.2,0.004963609223905441
CTD-2020K17.1,0.024132070762036266
FMNL1,0.17138070387359763
CTD-2020K17.3,0.0022151605155868725
CTD-2020K17.4,0.030554428149787097
MAP3K14-AS1,0.0016390638190980833
SPATA32,0.0
MAP3K14,0.02947643170339195
RNA5SP443,0.0002270245610154652
CTB-39G8.2,0.0011593291373972023
ARHGAP27,0.04396689504238188
PLEKHM1,0.07496925558394163
AC091132.1,0.0
LRRC37A4P,0.014292457938019905
RP11-798G7.8,0.002004895513211551
RP11-798G7.5,0.0
RP11-798G7.6,0.005124559144415139
RP11-707O23.1,0.0
RPS26P8,0.005509732790400193
CRHR1-IT1,0.017131847031864645
MAPT-AS1,0.0
MAPT,0.0051863182136013845
Metazoa-SRP.128,0.0
KANSL1,0.09694148174402487
RP11-669E14.6,0.002178486120270262
KANSL1-AS1,0.022661094104328178
RP11-259G18.1,0.00537866917692049
ARL17B,0.029699990857590973
LRRC37A,0.0
NSFP1,0.0
LRRC37A2,0.011657342137361285
ARL17A,0.04186353299470877
FAM215B,0.10191611414694006
NSF,0.019543267692588025
RPS7P11,0.004568918096049324
WNT3,0.0019090412237143448
RP11-63A1.1,0.00029271123605029327
GOSR2,0.11156307212638235
RPRML,0.000309022284823869
LRRC37A17P,0.00018787479436367435
RP11-156P1.3,0.012489906800681103
CDC27,0.18851383478333736
RP5-867C24.1,0.013815473596515186
RP5-867C24.4,0.016747515734288756
MYL4,0.0020618317849912895
ITGB3,0.00520557938811272
RP11-290H9.5,0.0032504135406585103
THCAT158,0.0012254965305524713
EFCAB13,0.006853637988478278
CTD-2026D20.2,0.0
CTD-2026D20.3,0.01591922060718667
NPEPPS,0.17077705450620542
RP11-580I16.2,0.0015845793889035056
KPNB1,0.36575532876932987
RP11-138C9.1,0.0
TBKBP1,0.02269982494993405
TBX21,0.01525731415580685
OSBPL7,0.017431187417006316
MRPL10,0.1565593724247845
LRRC46,0.0025922171499768365
SCRN2,0.06179496758646403
SP6,0.0042538519582804146
RP11-6N17.2,0.0012680681367828637
RP11-6N17.4,0.07137270011168229
SP2,0.05484819651738118
SP2-AS1,0.003460402025971539
PNPO,0.02488372299755204
RP11-6N17.6,0.0012001922001409907
PRR15L,0.002572189504694901
CDK5RAP3,0.13648760645191554
RP11-6N17.10,0.0
COPZ2,0.13166724913957925
RP5-890E16.2,0.0028470061251452904
NFE2L1,0.10374490619790643
RP5-890E16.5,0.0
CBX1,0.13454320740699735
SNX11,0.05266457863642927
SKAP1,0.04823651143732135
RP11-456D7.1,0.0
RNU6-1152P,0.0008646326952234495
THRA1/BTR,0.0001452855529264722
RP11-433M22.2,0.0007165273200421072
HOXB1,0.00027164018176915053
HOXB2,0.19459892260772851
HOXB-AS1,0.040414260204484666
HOXB3,0.02657320183665648
HOXB-AS3,0.03483081997942715
HOXB4,0.07486153778702397
MIR10A,0.013660107687267912
HOXB5,0.03267321449853805
HOXB6,0.07465798582774427
HOXB7,0.06994178166359018
HOXB8,0.020346742001838128
HOXB9,0.012817391763554916
RP11-357H14.17,0.0068103596067996125
CTD-2377D24.6,0.0
RPL9P28,0.005739320097273
COX6B1P2,0.00021534755221611396
HOXB13,0.0003182619370195324
TTLL6,0.0001680121103339289
CALCOCO2,0.12380787539613103
SUMO2P17,0.004076488114683516
ATP5G1,0.5293159733434635
RP11-501C14.9,0.003910735395645089
UBE2Z,0.25240214673540484
SNF8,0.41082716084565346
AC091133.1,0.00014104184258724277
RNU1-42P,0.0
snoU13.27,0.001136533131364852
GIP,0.0030350961125521726
IGF2BP1,0.0032063745025067364
Metazoa-SRP.129,0.00040482982472376475
RP11-501C14.7,0.0
B4GALNT2,0.0
RP11-708H21.1,0.0
GNGT2,0.012316645355120897
ABI3,0.07761233574003767
PHOSPHO1,0.00030855271008731514
FLJ40194,0.00462999457829036
ZNF652,0.07122711000857827
RP11-1079K10.3,0.0
RP11-81K2.1,0.0
RP11-1079K10.1,0.00035440112559565357
PHB,0.4356508021638748
RP11-1079K10.4,0.0013329481252537124
EIF4EP2,0.0007971176133885736
NGFR,0.005063538741168428
NXPH3,0.0029262601817532695
SPOP,0.09848396526350442
SLC35B1,0.3238386273296718
RP11-613C6.2,0.0
FAM117A,0.03192530834375847
KAT7,0.09821371738888196
RP11-613C6.4,0.0004963932341667596
RP11-304F15.3,0.00017618318789829453
RP11-304F15.4,0.0003685766876910797
RP11-304F15.6,0.0
RP11-304F15.5,0.0003649315480551254
DLX4,0.0028726009239303358
DLX3,0.00401451474144402
RP11-1094H24.4,0.0002837548870695663
ITGA3,0.13933697551816523
RP5-875H18.9,0.005228048288838374
PDK2,0.05633313846230077
SAMD14,0.00163727380027744
PPP1R9B,0.029677200111854776
RP11-893F2.13,0.0006851422141752366
SGCA,0.0036896551749769028
HILS1,0.0004629970930968037
COL1A1,0.974724990834124
RP11-893F2.15,0.0001808136699431496
RP11-893F2.6,0.0
SUMO2P7,0.0002242522874154569
TMEM92,0.006144156210964906
TMEM92-AS1,0.0013187517283378197
XYLT2,0.02486570386547582
RP11-893F2.18,0.005487492449339583
MRPL27,0.3883989629556367
EME1,0.003139068391666692
